symbol,signal_date,entry_date,entry,stop,target,shares,partial_date,partial_exit,exit_date,exit,reason,bars_held,R,pnl,setup,adr_pct,rr_planned,chase_adr,resolution
RDDT,2025-07-24,2025-07-24,148.2,142.52,150.39,4,,,2025-07-29,142.45,stop,3,-1.01,-23.01,unr_pdl,5.26,3.38,0.5,exact
HOOD,2025-07-25,2025-07-25,104.9,100.79,113.44,1167,,,2025-07-29,103.27,trail_ema,2,-0.4,-1906.97,unr_ema8,5.53,5.4,0.4,exact
NBIS,2025-07-28,2025-07-28,52.78,50.4,55.04,589,,,2025-07-29,50.37,stop,1,-1.01,-1414.6,unr_pdl,6.23,4.04,0.46,exact
ASTS,2025-07-29,2025-07-29,53.12,51.13,54.05,2383,,,2025-07-30,54.26,trail_ema,1,0.58,2731.66,unr_ema21,7.13,7.03,0.46,exact
LEU,2025-07-30,2025-07-30,225.3,215.22,250.88,485,,,2025-07-31,215.12,stop,1,-1.01,-4940.76,unr_pdl,7.68,3.64,0.15,exact
RKLB,2025-07-30,2025-07-30,46.46,43.22,53.44,1508,,,2025-07-31,45.9,trail_ema,1,-0.17,-853.8,unr_ema8,6.74,2.48,0.1,exact
OKLO,2025-07-22,2025-07-22,61.35,58.64,64.78,1082,,,2025-08-01,71.45,trail_ema,8,3.73,10932.09,unr_ema21,8.42,10.94,0.46,exact
SMR,2025-07-23,2025-07-23,47.87,44.84,45.31,23,,,2025-08-01,44.82,stop,7,-1.01,-70.34,unr_ema8,8.81,1.56,0.82,exact
KTOS,2025-07-30,2025-07-30,58.04,56.17,61.43,1628,,,2025-08-01,56.14,stop,2,-1.01,-3096.11,unr_pdl,5.6,10.58,0.48,exact
NBIS,2025-07-30,2025-07-30,51.32,50.1,55.04,18,,,2025-08-01,50.08,stop,2,-1.02,-22.3,unr_ema21,6.01,8.14,0.22,exact
HIMS,2025-07-25,2025-07-25,57.68,54.13,64.6,5,,,2025-08-05,55.49,trail_ema,7,-0.62,-10.93,unr_pdl,7.18,6.1,0.59,exact
UPST,2025-08-01,2025-08-01,79.26,75.85,81.48,1369,,,2025-08-06,75.82,stop,3,-1.01,-4714.55,unr_ema21,5.94,2.83,0.42,exact
VKTX,2025-08-01,2025-08-01,32.7,31.71,35.4,3616,,,2025-08-06,31.7,stop,3,-1.02,-3611.93,unr_pdl,5.66,5.28,0.22,exact
KTOS,2025-08-06,2025-08-06,58.96,57.77,61.29,3672,,,2025-08-07,57.74,stop,1,-1.02,-4463.41,unr_ema8,5.76,4.13,0.15,exact
NNE,2025-08-07,2025-08-07,36.92,35.66,38.49,3943,,,2025-08-08,35.64,stop,1,-1.01,-5043.07,unr_ema8,8.03,1.42,0.03,exact
LEU,2025-08-07,2025-08-07,235.06,221.37,250.88,289,,,2025-08-08,221.26,stop,1,-1.01,-3987.79,unr_pdl,7.9,2.38,0.28,exact
SMMT,2025-08-04,2025-08-04,29.33,26.82,28.62,1,,,2025-08-12,26.81,stop,6,-1.01,-2.53,unr_ema8,6.27,1.85,1.16,exact
HOOD,2025-08-04,2025-08-04,106.42,96.89,113.44,11,,,2025-08-13,108.57,trail_ema,7,0.22,23.57,unr_ema8,5.35,1.41,0.5,exact
IONQ,2025-08-11,2025-08-11,44.96,41.27,42.81,1350,,,2025-08-13,41.25,stop,2,-1.01,-5006.57,unr_ema8,6.61,1.29,1.11,exact
NNE,2025-08-12,2025-08-12,36.84,34.71,38.49,10,,,2025-08-13,36.07,trail_ema,1,-0.36,-7.66,unr_ema8,7.91,1.31,0.17,exact
CRDO,2025-07-24,2025-07-24,101.22,96.95,104.35,1134,,,2025-08-14,117.27,trail_ema,15,3.76,18201.56,unr_ema8,5.61,11.72,0.7,exact
OKLO,2025-08-12,2025-08-12,78.51,69.34,73.55,457,,,2025-08-14,73.62,trail_ema,2,-0.53,-2232.93,unr_pdl,9.13,1.14,1.13,exact
CRDO,2025-08-14,2025-08-14,117.39,114.25,118.95,920,,,2025-08-15,114.2,stop,1,-1.02,-2935.75,unr_pdl,5.96,1.33,0.17,exact
NBIS,2025-08-01,2025-08-01,52.03,49.94,55.04,2235,,,2025-08-19,67.16,trail_ema,12,7.25,33816.46,unr_ema21,6.42,3.48,0.29,exact
KTOS,2025-08-07,2025-08-07,59.11,56.7,61.29,12,,,2025-08-19,63.99,trail_ema,8,2.03,58.54,unr_pdl,5.76,2.74,0.36,exact
VKTX,2025-08-07,2025-08-07,35.58,32.83,35.4,1,,,2025-08-19,25.99,stop_gap,8,-3.49,-9.59,unr_ema8,5.63,2.46,1.11,exact
AFRM,2025-08-11,2025-08-11,73.01,69.63,73.11,1473,,,2025-08-19,73.82,trail_ema,6,0.24,1202.83,unr_pdl,5.15,1.15,0.49,exact
HOOD,2025-08-14,2025-08-14,110.77,106.03,109.06,1036,,,2025-08-19,107.45,trail_ema,3,-0.7,-3438.59,unr_pdl,5.49,1.42,0.61,exact
CRDO,2025-08-15,2025-08-15,116.8,112.2,118.95,891,,,2025-08-19,112.15,stop,2,-1.01,-4145.07,unr_pdl,5.75,1.85,0.35,exact
APP,2025-08-15,2025-08-15,438.9,420.37,473.7,2,,,2025-08-19,420.16,stop,2,-1.01,-37.49,unr_pdl,5.34,8.47,0.61,exact
HUT,2025-08-18,2025-08-18,24.43,22.47,23.56,7,,,2025-08-19,22.46,stop,1,-1.01,-13.84,unr_pdl,6.74,2.28,1.19,exact
KTOS,2025-08-20,2025-08-20,64.3,60.53,72.7,1253,,,2025-08-21,64.75,trail_ema,1,0.12,558.18,unr_pdl,5.98,2.95,0.18,exact
NBIS,2025-08-20,2025-08-20,67.5,61.81,75.96,830,,,2025-08-21,66.15,trail_ema,1,-0.24,-1126.17,unr_pdl,6.7,2.22,0.31,exact
APP,2025-08-20,2025-08-20,412.59,384.12,473.7,166,,,2025-08-21,418.55,trail_ema,1,0.21,990.1,unr_pdl,5.4,2.83,0.23,exact
IREN,2025-08-21,2025-08-21,19.6,19.01,19.84,8070,,,2025-08-22,19.0,stop,1,-1.02,-4830.97,unr_ema8,8.05,4.08,0.3,exact
ALAB,2025-08-20,2025-08-20,172.54,160.88,199.47,405,,,2025-08-25,174.06,trail_ema,3,0.13,618.31,unr_pdl,6.74,3.23,0.24,exact
HOOD,2025-08-22,2025-08-22,109.37,103.49,109.06,621,,,2025-08-25,107.89,trail_ema,1,-0.25,-924.44,unr_pdl,6.07,5.45,0.79,exact
RDDT,2025-08-25,2025-08-25,219.84,211.95,253.14,110,,,2025-08-26,219.32,trail_ema,1,-0.07,-57.15,unr_pdl,6.19,18.13,0.45,exact
TEM,2025-08-14,2025-08-14,71.63,66.36,71.37,15,,,2025-08-27,73.19,trail_ema,9,0.3,23.51,unr_pdl,6.65,6.17,1.14,exact
HOOD,2025-08-26,2025-08-26,108.85,104.8,109.06,222,,,2025-08-27,104.75,stop,1,-1.01,-911.18,unr_pdl,6.12,2.71,0.45,exact
KTOS,2025-08-22,2025-08-22,66.74,63.86,72.7,10,,,2025-08-29,65.81,trail_ema,5,-0.32,-9.36,unr_pdl,5.86,43.41,0.74,exact
NBIS,2025-08-25,2025-08-25,70.06,67.03,75.96,1613,,,2025-08-29,68.29,trail_ema,4,-0.59,-2853.67,unr_ema8,6.94,5.28,0.36,exact
ASTS,2025-08-28,2025-08-28,48.97,46.98,54.96,5,,,2025-08-29,46.95,stop,1,-1.01,-10.11,unr_pdl,6.96,5.58,0.23,exact
ALAB,2025-08-26,2025-08-26,178.65,173.62,199.47,1,,,2025-09-02,173.53,stop,4,-1.02,-5.12,unr_ema8,6.66,6.21,0.13,exact
TEM,2025-08-29,2025-08-29,75.9,71.97,78.99,48,,,2025-09-02,71.94,stop,1,-1.01,-190.06,unr_pdl,7.64,5.46,0.55,exact
RKLB,2025-08-28,2025-08-28,47.93,45.18,47.08,505,,,2025-09-03,45.15,stop,3,-1.01,-1404.07,unr_pdl,7.66,1.96,0.64,exact
ASTS,2025-08-29,2025-08-29,48.96,46.6,53.2,2192,,,2025-09-03,46.58,stop,2,-1.01,-5231.3,unr_pdl,6.72,11.23,0.57,exact
IONQ,2025-09-02,2025-09-02,43.01,40.1,46.82,85,,,2025-09-03,40.95,trail_ema,1,-0.71,-175.27,unr_pdl,6.08,2.93,0.49,exact
HUT,2025-08-22,2025-08-22,23.38,20.92,21.71,1972,,,2025-09-04,25.6,trail_ema,8,0.9,4368.99,unr_pdl,7.68,7.92,1.51,exact
IONQ,2025-09-04,2025-09-04,42.13,40.67,43.73,1218,,,2025-09-05,40.65,stop,1,-1.01,-1802.96,unr_ema8,6.04,2.47,0.23,exact
IONQ,2025-09-05,2025-09-05,41.82,40.39,43.73,1173,,,2025-09-08,40.37,stop,1,-1.01,-1698.62,unr_pdl,5.93,7.41,0.43,exact
AFRM,2025-08-21,2025-08-21,74.53,71.6,79.69,901,,,2025-09-10,84.83,trail_ema,13,3.52,9280.59,unr_ema21,5.0,3.79,0.34,exact
TEM,2025-09-04,2025-09-04,78.16,73.16,78.99,6,,,2025-09-10,78.12,trail_ema,4,-0.01,-0.23,unr_pdl,8.1,1.72,0.51,exact
RKLB,2025-09-05,2025-09-05,45.86,42.2,47.08,2,,,2025-09-10,46.15,trail_ema,3,0.08,0.57,unr_pdl,8.63,8.84,0.85,exact
APP,2025-08-21,2025-08-21,418.97,407.7,473.7,421,,,2025-09-12,581.71,time_stop,15,14.44,68513.38,unr_ema21,5.54,16.61,0.33,exact
IREN,2025-08-22,2025-08-22,21.44,18.8,19.84,1834,,,2025-09-15,37.12,time_stop,15,5.93,28758.43,unr_pdl,8.61,2.67,1.57,exact
CRDO,2025-09-03,2025-09-03,124.83,121.74,128.56,1018,,,2025-09-23,162.18,trail_ema,14,12.08,38018.72,unr_ema8,6.32,12.31,0.35,exact
TEM,2025-09-11,2025-09-11,88.82,79.13,85.28,118,,,2025-09-23,84.09,trail_ema,8,-0.49,-558.9,unr_ema8,7.95,2.96,1.39,exact
AFRM,2025-09-12,2025-09-12,83.12,79.18,93.2,1530,,,2025-09-23,82.69,trail_ema,7,-0.11,-662.34,unr_pdl,5.58,6.0,0.42,exact
HIMS,2025-09-18,2025-09-18,56.23,50.12,56.52,1,,,2025-09-24,53.22,trail_ema,4,-0.49,-3.0,unr_ema8,6.6,2.67,1.41,exact
CRDO,2025-09-23,2025-09-23,162.34,154.8,168.42,905,,,2025-09-24,154.73,stop,1,-1.01,-6891.46,unr_pdl,5.71,1.86,0.33,exact
HUT,2025-09-09,2025-09-09,29.31,26.09,28.66,1599,,,2025-09-25,34.86,trail_ema,12,1.72,8871.11,unr_ema8,8.42,4.74,1.41,exact
OKLO,2025-09-11,2025-09-11,80.01,72.88,79.79,830,,,2025-09-25,119.07,trail_ema,10,5.48,32420.17,unr_pdl,7.31,15.36,1.32,exact
LEU,2025-09-05,2025-09-05,205.49,190.98,215.29,2,,,2025-09-26,305.2,time_stop,15,6.87,199.41,unr_pdl,7.41,2.43,0.52,exact
IONQ,2025-09-09,2025-09-09,44.02,40.93,43.73,11,,,2025-09-26,67.25,trail_ema,13,7.52,255.47,unr_ema8,5.7,1.54,0.88,exact
HOOD,2025-09-15,2025-09-15,114.89,112.15,117.46,1602,,,2025-09-26,121.72,trail_ema,9,2.49,10944.37,unr_pdl,5.25,1.79,0.14,exact
QUBT,2025-09-25,2025-09-25,20.59,19.13,23.98,4452,,,2025-09-29,19.12,stop,2,-1.01,-6534.8,unr_pdl,9.22,4.59,0.37,exact
BMNR,2025-09-29,2025-09-29,53.23,51.48,55.72,3705,,,2025-09-30,51.45,stop,1,-1.01,-6600.44,unr_ema8,8.65,2.2,0.1,exact
RGTI,2025-09-30,2025-09-30,29.8,28.85,34.4,5894,,,2025-10-01,28.84,stop,1,-1.02,-5715.88,unr_ema8,10.57,29.46,0.31,exact
NNE,2025-09-30,2025-09-30,38.58,37.41,39.3,45,,,2025-10-01,39.09,trail_ema,1,0.44,23.0,unr_ema21,7.49,1.53,0.15,exact
HIMS,2025-09-25,2025-09-25,54.9,50.54,56.52,1488,,,2025-10-03,52.51,trail_ema,6,-0.55,-3546.95,unr_pdl,6.72,1.41,0.56,exact
NBIS,2025-09-16,2025-09-16,89.47,87.79,100.51,20,,,2025-10-07,117.64,trail_ema,15,16.69,563.33,unr_pdl,6.28,11.09,0.13,exact
QUBT,2025-10-01,2025-10-01,18.98,17.91,23.44,1,,,2025-10-08,20.81,trail_ema,5,1.71,1.83,unr_pdl,10.12,17.46,0.42,exact
BMNR,2025-10-08,2025-10-08,60.01,56.88,64.23,1,,,2025-10-09,56.86,stop,1,-1.01,-3.16,unr_pdl,8.28,3.38,0.33,exact
IONQ,2025-10-01,2025-10-01,63.12,59.91,76.13,1234,,,2025-10-10,70.61,trail_ema,7,2.33,9246.52,unr_pdl,8.09,22.87,0.54,exact
HIMS,2025-10-06,2025-10-06,54.79,52.52,56.52,1412,,,2025-10-10,53.92,trail_ema,4,-0.38,-1220.47,unr_ema21,6.97,1.59,0.19,exact
BMNR,2025-10-09,2025-10-09,59.11,56.28,64.23,1,,,2025-10-10,56.25,stop,1,-1.01,-2.86,unr_pdl,8.1,8.64,0.46,exact
QUBT,2025-10-09,2025-10-09,21.33,20.27,23.44,1,,,2025-10-10,20.26,stop,1,-1.01,-1.08,unr_ema8,12.01,2.55,0.07,exact
TEM,2025-10-07,2025-10-07,93.06,88.93,91.06,33,,,2025-10-14,88.89,stop,5,-1.01,-137.61,unr_pdl,6.52,1.61,0.61,exact
BMNR,2025-10-13,2025-10-13,56.86,52.46,64.23,1973,,,2025-10-14,52.44,stop,1,-1.01,-8727.78,unr_ema8,8.21,1.77,0.03,exact
KTOS,2025-10-14,2025-10-14,95.35,90.53,112.57,148,,,2025-10-15,90.48,stop,1,-1.01,-719.88,unr_pdl,5.89,4.32,0.12,exact
RGTI,2025-10-01,2025-10-01,29.86,28.52,34.4,27,,,2025-10-16,47.95,trail_ema,11,13.49,488.19,unr_pdl,10.76,12.2,0.35,exact
QUBT,2025-10-13,2025-10-13,21.47,19.32,23.44,2359,,,2025-10-16,19.31,stop,3,-1.0,-5097.6,unr_ema8,12.55,1.68,0.25,exact
NNE,2025-10-13,2025-10-13,54.47,47.41,60.51,9,,,2025-10-16,47.39,stop,3,-1.0,-63.73,unr_ema8,10.3,11.85,1.37,exact
SMCI,2025-10-15,2025-10-15,53.97,52.73,58.78,246,,,2025-10-16,53.81,trail_ema,1,-0.12,-37.86,unr_pdl,5.19,23.34,0.37,exact
TEM,2025-10-15,2025-10-15,91.96,88.52,91.06,1,,,2025-10-16,90.97,trail_ema,1,-0.29,-0.98,unr_ema21,6.66,2.72,0.47,exact
APLD,2025-09-26,2025-09-26,21.72,20.82,25.61,7189,,,2025-10-17,34.22,time_stop,15,13.81,89877.08,unr_pdl,8.39,7.2,0.21,exact
QBTS,2025-10-01,2025-10-01,25.64,23.81,29.18,3628,,,2025-10-17,38.31,trail_ema,12,6.91,45959.59,unr_ema8,9.47,2.73,0.19,exact
SMR,2025-10-14,2025-10-14,45.81,41.44,43.11,2010,,,2025-10-17,44.23,trail_ema,3,-0.36,-3185.89,unr_pdl,9.34,5.41,1.13,exact
SOUN,2025-10-14,2025-10-14,20.87,18.45,19.33,10,,,2025-10-17,19.01,trail_ema,3,-0.77,-18.6,unr_ema8,8.75,2.46,1.48,exact
DUOL,2025-10-16,2025-10-16,330.73,319.35,336.22,181,,,2025-10-17,323.86,trail_ema,1,-0.6,-1242.98,unr_ema21,5.58,4.6,0.47,exact
HUT,2025-09-30,2025-09-30,34.83,33.79,39.47,6237,,,2025-10-21,46.9,trail_ema,15,11.65,75275.18,unr_pdl,7.59,39.66,0.37,exact
QS,2025-10-20,2025-10-20,16.15,15.06,19.07,1,,,2025-10-21,15.51,trail_ema,1,-0.58,-0.64,unr_ema8,12.11,3.83,0.15,exact
VRT,2025-10-17,2025-10-17,173.94,169.71,184.29,1975,,,2025-10-22,169.63,stop,3,-1.02,-8523.54,unr_ema8,5.75,3.94,0.13,exact
CRSP,2025-10-17,2025-10-17,69.18,66.78,78.48,2718,,,2025-10-22,66.75,stop,3,-1.01,-6625.33,unr_pdl,6.64,10.25,0.3,exact
NTLA,2025-10-17,2025-10-17,24.76,23.9,26.99,77,,,2025-10-22,24.57,trail_ema,3,-0.22,-14.99,unr_pdl,9.45,3.1,0.05,exact
SMCI,2025-10-21,2025-10-21,54.85,53.78,58.78,5279,,,2025-10-22,53.75,stop,1,-1.03,-5773.38,unr_pdl,5.09,5.1,0.09,exact
AMD,2025-10-21,2025-10-21,238.15,233.51,240.1,12,,,2025-10-22,233.4,stop,1,-1.03,-57.01,unr_pdl,5.01,6.44,0.36,exact
ARM,2025-10-22,2025-10-22,165.79,160.46,180.34,1509,,,2025-10-23,166.52,trail_ema,1,0.14,1092.28,unr_ema21,5.03,44.51,0.61,exact
NTLA,2025-10-23,2025-10-23,25.9,24.17,26.99,10,,,2025-10-27,13.72,stop_gap,2,-7.03,-121.8,unr_ema8,9.31,1.4,0.27,exact
RKLB,2025-10-23,2025-10-23,63.6,60.52,73.97,2643,,,2025-10-28,63.72,trail_ema,3,0.04,307.49,unr_ema21,7.85,48.63,0.59,exact
ASTS,2025-10-27,2025-10-27,79.49,74.13,102.79,1,,,2025-10-28,77.73,trail_ema,1,-0.33,-1.76,unr_ema8,9.88,6.43,0.2,exact
CIFR,2025-10-23,2025-10-23,17.26,15.88,22.0,5907,,,2025-10-30,19.06,trail_ema,5,1.3,10613.93,unr_ema21,12.35,8.2,0.36,exact
SOFI,2025-10-23,2025-10-23,28.09,27.12,29.8,930,,,2025-10-30,29.02,trail_ema,5,0.94,856.94,unr_ema8,6.21,3.41,0.22,exact
RIOT,2025-10-29,2025-10-29,22.18,20.97,23.93,7290,,,2025-10-30,20.96,stop,1,-1.01,-8901.25,unr_pdl,8.88,5.45,0.41,exact
HUT,2025-10-29,2025-10-29,51.95,48.68,57.29,129,,,2025-10-30,48.65,stop_gap,1,-1.01,-425.09,unr_pdl,10.98,9.94,0.52,exact
RKLB,2025-10-29,2025-10-29,66.19,63.24,73.97,1,,,2025-10-30,63.2,stop,1,-1.01,-2.99,unr_pdl,7.96,27.66,0.52,exact
QS,2025-10-29,2025-10-29,15.85,15.25,19.07,3,,,2025-10-30,15.24,stop,1,-1.01,-1.82,unr_ema8,11.3,7.22,0.08,exact
CIFR,2025-10-30,2025-10-30,19.08,18.19,22.0,8101,,,2025-10-31,18.64,trail_ema,1,-0.49,-3555.2,unr_pdl,12.51,7.51,0.2,exact
APLD,2025-10-23,2025-10-23,33.4,30.48,40.2,2800,,,2025-11-03,32.85,trail_ema,7,-0.19,-1520.76,unr_ema8,10.57,2.69,0.09,exact
QBTS,2025-10-30,2025-10-30,36.13,32.22,37.28,43,,,2025-11-03,32.2,stop,2,-1.0,-168.82,unr_ema8,13.97,1.63,0.42,exact
QS,2025-10-30,2025-10-30,15.8,15.12,17.45,1,,,2025-11-03,16.2,trail_ema,2,0.59,0.4,unr_pdl,11.18,9.82,0.27,exact
ARM,2025-10-31,2025-10-31,169.9,166.51,180.34,8,,,2025-11-03,168.6,trail_ema,1,-0.39,-10.47,unr_ema8,5.19,3.43,0.02,exact
VRT,2025-10-22,2025-10-22,171.54,162.09,184.29,851,,,2025-11-04,180.58,trail_ema,9,0.96,7698.48,unr_pdl,5.77,1.66,0.11,exact
AMD,2025-10-23,2025-10-23,235.11,228.01,240.1,1149,,,2025-11-04,249.92,trail_ema,8,2.09,17025.28,unr_ema8,5.08,3.3,0.39,exact
VKTX,2025-10-27,2025-10-27,35.95,33.65,35.92,1,,,2025-11-04,34.61,trail_ema,6,-0.58,-1.34,unr_ema8,6.16,5.92,1.0,exact
HUT,2025-10-31,2025-10-31,50.69,48.12,54.84,2949,,,2025-11-04,48.09,stop,2,-1.01,-7644.96,unr_ema8,11.1,8.27,0.37,exact
SOFI,2025-10-31,2025-10-31,29.69,28.4,29.8,6,,,2025-11-04,29.36,trail_ema,2,-0.26,-2.04,unr_pdl,6.5,1.42,0.39,exact
HOOD,2025-11-03,2025-11-03,147.15,142.15,149.2,637,,,2025-11-04,139.8,stop_gap,1,-1.47,-4684.17,unr_pdl,5.18,5.13,0.54,exact
WULF,2025-10-30,2025-10-30,14.83,13.94,16.19,9619,,,2025-11-06,14.27,trail_ema,5,-0.63,-5334.22,unr_pdl,10.28,4.26,0.33,exact
HOOD,2025-11-05,2025-11-05,142.55,135.15,140.2,1108,,,2025-11-06,135.08,stop,1,-1.01,-8277.8,unr_pdl,5.37,2.41,0.81,exact
CCJ,2025-11-05,2025-11-05,95.1,92.57,97.6,3244,,,2025-11-06,92.53,stop,1,-1.02,-8354.29,unr_ema21,5.42,5.74,0.35,exact
CRDO,2025-11-05,2025-11-05,173.25,167.42,176.7,1179,,,2025-11-06,167.34,stop,1,-1.01,-6966.99,unr_ema8,8.0,6.34,0.38,exact
ALAB,2025-11-05,2025-11-05,182.03,172.12,201.86,12,,,2025-11-06,172.03,stop,1,-1.01,-120.01,unr_pdl,6.99,3.13,0.22,exact
QS,2025-11-05,2025-11-05,17.08,15.43,17.45,2,,,2025-11-06,15.89,trail_ema,1,-0.72,-2.37,unr_ema8,11.23,1.26,0.44,exact
VKTX,2025-11-06,2025-11-06,37.29,35.51,36.8,4413,,,2025-11-07,35.49,stop,1,-1.01,-7943.22,unr_ema8,6.69,1.05,0.5,exact
CIFR,2025-11-07,2025-11-07,20.7,19.37,21.9,5842,,,2025-11-10,19.64,trail_ema,1,-0.8,-6193.52,unr_ema21,13.11,10.4,0.45,exact
QS,2025-11-07,2025-11-07,16.63,14.75,17.45,4148,,,2025-11-10,16.27,trail_ema,1,-0.19,-1478.55,unr_pdl,10.97,1.5,0.47,exact
CRDO,2025-11-10,2025-11-10,170.25,163.87,176.7,1209,,,2025-11-11,163.79,stop,1,-1.01,-7804.98,unr_ema8,8.42,2.7,0.22,exact
VRT,2025-11-10,2025-11-10,187.78,184.15,202.28,2122,,,2025-11-11,183.76,stop_gap,1,-1.11,-8535.96,unr_ema8,5.2,9.11,0.19,exact
QS,2025-11-10,2025-11-10,16.29,15.05,17.45,6206,,,2025-11-11,15.9,trail_ema,1,-0.31,-2396.11,unr_ema21,10.98,2.19,0.29,exact
CRDO,2025-11-12,2025-11-12,160.42,153.51,176.7,1089,,,2025-11-13,153.44,stop,1,-1.01,-7604.89,unr_pdl,7.78,5.17,0.26,exact
VKTX,2025-11-11,2025-11-11,40.62,36.94,39.57,2043,,,2025-11-17,36.92,stop,4,-1.01,-7557.8,unr_ema8,6.99,3.73,1.29,exact
MU,2025-11-14,2025-11-14,246.71,230.45,256.82,455,,,2025-11-18,230.33,stop,2,-1.01,-7453.1,unr_ema8,5.05,1.83,0.61,exact
VKTX,2025-11-17,2025-11-17,38.24,36.73,39.57,4879,,,2025-11-18,36.72,stop,1,-1.01,-7435.75,unr_pdl,7.16,4.6,0.39,exact
VKTX,2025-11-18,2025-11-18,37.78,36.53,39.57,5798,,,2025-11-19,36.52,stop,1,-1.01,-7326.35,unr_pdl,7.12,8.3,0.36,exact
FSLR,2025-11-25,2025-11-25,260.49,252.88,264.79,939,,,2025-12-02,262.43,trail_ema,4,0.25,1820.3,unr_ema8,5.17,2.93,0.34,exact
WULF,2025-12-01,2025-12-01,15.31,14.73,16.19,12550,,,2025-12-02,14.72,stop,1,-1.01,-7334.41,unr_pdl,11.22,2.75,0.13,exact
CIFR,2025-12-01,2025-12-01,19.7,18.89,21.9,8917,,,2025-12-02,18.88,stop,1,-1.01,-7325.43,unr_pdl,13.1,4.26,0.1,exact
HUT,2025-12-01,2025-12-01,43.59,41.1,54.84,116,,,2025-12-02,41.08,stop,1,-1.01,-291.31,unr_pdl,11.78,6.55,0.14,exact
MU,2025-12-03,2025-12-03,234.05,227.16,256.82,1035,,,2025-12-04,227.04,stop,1,-1.02,-7251.29,unr_ema8,6.4,4.43,0.09,exact
NBIS,2025-12-04,2025-12-04,102.85,97.01,102.69,1230,,,2025-12-05,96.96,stop,1,-1.01,-7243.76,unr_ema21,10.14,2.95,0.47,exact
SOFI,2025-12-04,2025-12-04,29.61,28.39,29.8,3627,,,2025-12-05,27.35,stop_gap,1,-1.84,-8209.65,unr_pdl,6.96,1.23,0.31,exact
VRT,2025-12-03,2025-12-03,178.89,172.11,180.73,1052,,,2025-12-09,178.21,trail_ema,4,-0.1,-713.59,unr_ema8,6.19,1.47,0.31,exact
MRVL,2025-12-08,2025-12-08,91.93,88.58,91.09,781,,,2025-12-09,88.54,stop,1,-1.01,-2654.13,unr_ema21,5.49,1.12,0.46,exact
CRDO,2025-12-08,2025-12-08,179.03,168.7,193.5,4,,,2025-12-09,168.62,stop,1,-1.01,-41.64,unr_pdl,9.1,3.77,0.37,exact
CIFR,2025-12-03,2025-12-03,18.64,16.86,21.16,4007,,,2025-12-10,18.47,trail_ema,5,-0.09,-675.4,unr_pdl,12.28,4.72,0.5,exact
HOOD,2025-12-03,2025-12-03,133.71,123.99,140.2,734,,,2025-12-11,123.92,stop,6,-1.01,-7179.96,unr_pdl,7.03,29.99,1.1,exact
MRVL,2025-12-10,2025-12-10,92.4,89.81,97.45,810,,,2025-12-11,89.76,stop,1,-1.02,-2138.38,unr_ema8,5.49,2.11,0.02,exact
VRT,2025-12-10,2025-12-10,181.83,174.98,180.73,4,,,2025-12-11,174.89,stop,1,-1.01,-27.75,unr_pdl,5.94,2.88,0.54,exact
APLD,2025-12-03,2025-12-03,29.37,26.72,37.17,37,,,2025-12-12,27.85,trail_ema,7,-0.58,-56.56,unr_pdl,11.42,6.99,0.48,exact
MU,2025-12-05,2025-12-05,237.11,225.76,244.13,620,,,2025-12-12,240.78,trail_ema,5,0.32,2279.89,unr_ema8,6.37,1.72,0.32,exact
VKTX,2025-12-08,2025-12-08,38.0,36.13,39.57,1,,,2025-12-12,37.06,trail_ema,4,-0.5,-0.94,unr_ema8,6.5,3.28,0.45,exact
HUT,2025-12-09,2025-12-09,44.93,41.72,45.47,2239,,,2025-12-12,41.7,stop,3,-1.01,-7238.23,unr_ema8,11.32,5.04,0.61,exact
CIFR,2025-12-11,2025-12-11,18.89,17.25,21.16,4519,,,2025-12-12,17.24,stop,1,-1.01,-7454.49,unr_pdl,11.45,2.37,0.26,exact
QBTS,2025-12-11,2025-12-11,27.99,25.5,29.15,2794,,,2025-12-12,25.49,stop,1,-1.01,-7008.05,unr_pdl,9.81,1.99,0.56,exact
ALAB,2025-12-11,2025-12-11,173.79,152.6,176.65,4,,,2025-12-12,152.52,stop,1,-1.0,-85.06,unr_pdl,9.01,1.4,0.85,exact
ASTS,2025-12-09,2025-12-09,72.88,69.56,72.36,2128,,,2025-12-15,69.52,stop,4,-1.01,-7141.67,unr_pdl,9.14,1.35,0.39,exact
UPST,2025-12-10,2025-12-10,48.84,45.59,55.22,1,,,2025-12-15,45.57,stop,3,-1.01,-3.27,unr_pdl,6.04,45.8,1.26,exact
CVNA,2025-11-25,2025-11-25,70.28,65.12,69.05,1384,,,2025-12-17,89.2,time_stop,15,3.67,26185.63,unr_ema8,6.47,9.59,1.19,exact
GEV,2025-12-16,2025-12-16,685.29,668.25,729.65,391,,,2025-12-17,667.92,stop,1,-1.02,-6793.52,unr_pdl,5.07,10.16,0.37,exact
ASTS,2025-12-16,2025-12-16,68.4,64.95,72.36,1933,,,2025-12-17,64.92,stop,1,-1.01,-6734.16,unr_pdl,9.68,1.88,0.14,exact
APP,2025-12-16,2025-12-16,677.64,652.43,675.0,206,,,2025-12-17,656.8,trail_ema,1,-0.83,-4292.46,unr_pdl,5.22,1.47,0.5,exact
CVNA,2025-12-18,2025-12-18,93.19,89.48,97.07,1740,,,2025-12-22,89.43,stop,2,-1.01,-6546.54,unr_ema8,5.04,24.37,0.86,exact
